clip,caption
152_147.7945_148.4357_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
152_147.9206_150.4849_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_151.245_153.1784_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_155.1869_155.8219_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
152_156.6654_157.4698_30.mp4,"The action of Shake double shoulders involves lifting both shoulders up and down simultaneously, with the shoulders moving in a small, rapid oscillating motion, while keeping the rest of the upper body still."
152_157.1303_157.8503_28.mp4,"The action of Pressing lips involves bringing the upper and lower lips together, with the upper lip slightly raised and the lower lip gently pressed against it, forming a gentle seal or pucker."
152_158.1265_159.7376_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_163.7593_164.849_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_166.7368_168.4168_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_169.8208_170.6608_27.mp4,"The action of Head up involves lifting the head upwards, with the chin tilting towards the ceiling, and the neck extending, bringing the gaze to a higher point."
152_170.4608_172.101_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_172.7734_173.7734_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_176.9756_178.3356_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_186.2982_187.7382_27.mp4,"The action of Head up involves lifting the head upwards, with the chin tilting towards the ceiling, and the neck extending, bringing the gaze to a higher point."
152_186.7478_187.5078_1.mp4,"The action of bulging face, deep breath involves a person's facial muscles relaxing and puffing out their cheeks, while their chest rises and falls with a slow, deep inhalation and exhalation of air through the nostrils."
152_188.0999_191.0999_19.mp4,"The action of Moving torso involves rotating the trunk of the body around a vertical axis, with the shoulders, hips, and pelvis moving in a coordinated manner to shift the body's center of gravity and change its orientation."
152_188.3316_189.3316_26.mp4,"The action of Hold back arms involves extending one's arms behind one's back, with elbows bent and hands clasped together or holding onto a fixed object, and then holding this position with minimal movement."
152_196.8593_199.8593_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
152_206.0746_206.8558_31.mp4,"The action of illustrative hand gestures involves extending one or both arms, with the hands moving in various shapes and patterns, such as circular motions, sweeping arcs, or pointed fingers, to convey emphasis, illustrate a point, or add visual expression to verbal communication."
